id,serialisation,count
312,"['|', ['&', ['&', ['|', 'PCVMode', 'PSVMode'], 'inspiratoryPauseButton'], ['X', ['!', ['&', ['|', 'PCVMode', 'PSVMode'], 'inspiratoryPauseButton']]]], ['&', ['X', ['->', 'inspiratoryPauseButton', ['&', ['&', 'inspiratoryPause', 'inValveClose'], 'outValveClose']]], ['!', ['&', ['&', ['|', 'PCVMode', 'PSVMode'], 'inspiratoryPauseButton'], ['X', ['!', ['&', ['|', 'PCVMode', 'PSVMode'], 'inspiratoryPauseButton']]]]]]]",4
313,"['&', ['X', ['->', 'inspiratoryPauseButton', ['&', ['&', 'inspiratoryPause', 'inValveClose'], 'outValveClose']]], ['!', ['&', ['&', ['|', 'PCVMode', 'PSVMode'], 'inspiratoryPauseButton'], ['X', ['!', ['&', ['|', 'PCVMode', 'PSVMode'], 'inspiratoryPauseButton']]]]]]",4
314,"['X', ['->', 'inspiratoryPauseButton', ['&', ['&', 'inspiratoryPause', 'inValveClose'], 'outValveClose']]]",4
315,"['->', 'inspiratoryPauseButton', ['&', ['&', 'inspiratoryPause', 'inValveClose'], 'outValveClose']]",4
316,"['&', ['&', 'inspiratoryPause', 'inValveClose'], 'outValveClose']",4
317,"['&', 'inspiratoryPause', 'inValveClose']",4
318,"['U', ['!', ['&', 'SelfTestMode', ['X', ['!', 'SelfTestMode']]]], ['|', 'selfTestPassed', 'selfTestFailed']]",4
319,"['|', 'selfTestPassed', 'selfTestFailed']",4
320,selfTestFailed,4
321,"['U', ['!', ['&', 'PCVMode', ['X', ['!', 'PCVMode']]]], 'confirmPSVParameters']",4
322,"['X', ['&', 'inspiratoryPhaseEnd', 'expirationPhaseStart']]",4
323,"['&', 'inspiratoryPhaseEnd', 'expirationPhaseStart']",4
324,testFl2Skip,4
325,initStart,4
326,testAlarmsSkip,4
327,testOxygenSensorSkip,4
328,testPSExpSkip,4
329,testPowerSwitchSkip,4
330,testLeaksSkip,4
331,"['|', ['&', 'PSVMode', ['X', ['!', 'PSVMode']]], ['&', ['X', 'apnea'], ['!', ['&', 'PSVMode', ['X', ['!', 'PSVMode']]]]]]",4
332,"['&', ['!', ['>=', 'breathingTime', 'apneaLagTime']], ['&', ['X', ['>=', 'breathingTime', 'apneaLagTime']], ['!', ['&', 'PSVMode', ['X', ['!', 'PSVMode']]]]]]",4
333,"['&', ['X', 'apnea'], ['!', ['&', 'PSVMode', ['X', ['!', 'PSVMode']]]]]",4
334,"['!', ['>=', 'breathingTime', 'apneaLagTime']]",4
335,"['&', ['X', ['>=', 'breathingTime', 'apneaLagTime']], ['!', ['&', 'PSVMode', ['X', ['!', 'PSVMode']]]]]",4
336,"['X', ['>=', 'breathingTime', 'apneaLagTime']]",4
337,leakCompensation,4
338,"['!', 'patientConnected']",4
339,patientConnected,4
340,"['|', 'initDone', ['&', ['&', 'initFail', 'OutOfServiceWarning'], 'FailSafeMode']]",4
341,"['&', ['&', 'initFail', 'OutOfServiceWarning'], 'FailSafeMode']",4
342,"['&', 'initFail', 'OutOfServiceWarning']",4
343,initFail,4
344,"['|', ['&', 'PCVMode', ['X', ['!', 'PCVMode']]], ['&', ['X', ['!', ['&', 'PCVInspTimeEnd', 'PSVMode']]], ['!', ['&', 'PCVMode', ['X', ['!', 'PCVMode']]]]]]",4
345,"['&', ['X', ['!', ['&', 'PCVInspTimeEnd', 'PSVMode']]], ['!', ['&', 'PCVMode', ['X', ['!', 'PCVMode']]]]]",4
346,"['X', ['!', ['&', 'PCVInspTimeEnd', 'PSVMode']]]",4
347,"['!', ['&', 'PCVInspTimeEnd', 'PSVMode']]",4
348,"['&', 'PCVInspTimeEnd', 'PSVMode']",4
349,PCVInspTimeEnd,4
350,"['X', 'patientSafe']",4
351,"['!', ['!', 'resumeVentilation']]",4
352,breathingCycleTime,4
353,ItoE_PCV,4
354,"['|', ['&', 'PCVMode', ['X', ['!', 'PCVMode']]], ['&', ['X', 'RM'], ['!', ['&', 'PCVMode', ['X', ['!', 'PCVMode']]]]]]",4
355,"['&', ['X', 'RM'], ['!', ['&', 'PCVMode', ['X', ['!', 'PCVMode']]]]]",4
356,"['|', ['&', 'PSVMode', ['X', ['!', 'PSVMode']]], ['&', ['X', 'breathingCycleStart'], ['!', ['&', 'PSVMode', ['X', ['!', 'PSVMode']]]]]]",4
357,"['&', ['X', 'breathingCycleStart'], ['!', ['&', 'PSVMode', ['X', ['!', 'PSVMode']]]]]",4
358,"['|', ['&', 'SelfTestMode', ['X', ['!', 'SelfTestMode']]], ['&', ['X', ['&', 'OutOfServiceWarning', 'FailSafeMode']], ['!', ['&', 'SelfTestMode', ['X', ['!', 'SelfTestMode']]]]]]",4
359,"['&', ['X', ['&', 'OutOfServiceWarning', 'FailSafeMode']], ['!', ['&', 'SelfTestMode', ['X', ['!', 'SelfTestMode']]]]]",4
360,"['X', ['&', 'OutOfServiceWarning', 'FailSafeMode']]",4
361,"['&', 'OutOfServiceWarning', 'FailSafeMode']",4
362,"['&', ['X', ['|', ['&', 'PCVMode', ['X', ['!', 'PCVMode']]], ['&', ['X', ['&', 'ventilating', 'PSVMode']], ['!', ['&', 'PCVMode', ['X', ['!', 'PCVMode']]]]]]], ['!', ['&', 'PCVMode', ['X', ['!', 'PCVMode']]]]]",4
363,"['X', ['|', ['&', 'PCVMode', ['X', ['!', 'PCVMode']]], ['&', ['X', ['&', 'ventilating', 'PSVMode']], ['!', ['&', 'PCVMode', ['X', ['!', 'PCVMode']]]]]]]",4
364,"['|', ['G', '[0,40]', ['->', 'inspiratoryPauseButton', ['&', 'inValveClose', 'outValveClose']]], ['V', ['&', 'inspiratoryPauseButton', ['X', ['!', 'inspiratoryPauseButton']]], ['->', 'inspiratoryPauseButton', ['&', 'inValveClose', 'outValveClose']]]]",4
365,"['V', ['&', 'inspiratoryPauseButton', ['X', ['!', 'inspiratoryPauseButton']]], ['->', 'inspiratoryPauseButton', ['&', 'inValveClose', 'outValveClose']]]",4
366,"['!', ['&', 'inspiratoryPauseButton', ['X', ['!', 'inspiratoryPauseButton']]]]",4
367,"['&', ['X', ['|', ['&', 'StartUpMode', ['X', ['!', 'StartUpMode']]], ['&', ['X', 'FailSafeMode'], ['!', ['&', 'StartUpMode', ['X', ['!', 'StartUpMode']]]]]]], ['!', ['&', 'StartUpMode', ['X', ['!', 'StartUpMode']]]]]",4
368,"['X', ['|', ['&', 'StartUpMode', ['X', ['!', 'StartUpMode']]], ['&', ['X', 'FailSafeMode'], ['!', ['&', 'StartUpMode', ['X', ['!', 'StartUpMode']]]]]]]",4
369,"[0,41]",4
370,"['!', ['&', ['!', 'expiratoryPause'], 'inspiratoryPhaseStart']]",4
371,"['|', ['&', 'PSVMode', ['X', ['!', 'PSVMode']]], ['&', ['X', ['&', ['&', ['&', 'PCVMode', ['=', 'RR', 'RR_AP']], ['=', 'P_insp', 'P_inspAP']], ['=', 'ItoE', 'ItoE_AP']]], ['!', ['&', 'PSVMode', ['X', ['!', 'PSVMode']]]]]]",4
372,"['&', ['X', ['&', ['&', ['&', 'PCVMode', ['=', 'RR', 'RR_AP']], ['=', 'P_insp', 'P_inspAP']], ['=', 'ItoE', 'ItoE_AP']]], ['!', ['&', 'PSVMode', ['X', ['!', 'PSVMode']]]]]",4
373,"['|', ['!', ['U', ['&', ['!', 'buttonUnPressOr60Seconds'], ['!', ['&', 'PCVMode', ['X', ['!', 'PCVMode']]]]], ['&', ['!', ['&', ['&', 'expirationPhaseEnd', 'inValveClose'], 'outValveClose']], ['!', 'buttonUnPressOr60Seconds']]]], ['V', ['|', ['&', ['&', ['&', 'expirationPhaseEnd', 'inValveClose'], 'outValveClose'], ['&', 'PCVMode', ['X', ['!', 'PCVMode']]]], ['&', 'PCVMode', ['X', ['!', 'PCVMode']]]], ['&', ['&', 'expirationPhaseEnd', 'inValveClose'], 'outValveClose']]]",4
374,"['!', ['U', ['&', ['!', 'buttonUnPressOr60Seconds'], ['!', ['&', 'PCVMode', ['X', ['!', 'PCVMode']]]]], ['&', ['!', ['&', ['&', 'expirationPhaseEnd', 'inValveClose'], 'outValveClose']], ['!', 'buttonUnPressOr60Seconds']]]]",4
375,"['V', ['|', ['&', ['&', ['&', 'expirationPhaseEnd', 'inValveClose'], 'outValveClose'], ['&', 'PCVMode', ['X', ['!', 'PCVMode']]]], ['&', 'PCVMode', ['X', ['!', 'PCVMode']]]], ['&', ['&', 'expirationPhaseEnd', 'inValveClose'], 'outValveClose']]",4
376,"['U', ['&', ['!', 'buttonUnPressOr60Seconds'], ['!', ['&', 'PCVMode', ['X', ['!', 'PCVMode']]]]], ['&', ['!', ['&', ['&', 'expirationPhaseEnd', 'inValveClose'], 'outValveClose']], ['!', 'buttonUnPressOr60Seconds']]]",4
377,"['|', ['&', ['&', ['&', 'expirationPhaseEnd', 'inValveClose'], 'outValveClose'], ['&', 'PCVMode', ['X', ['!', 'PCVMode']]]], ['&', 'PCVMode', ['X', ['!', 'PCVMode']]]]",4
378,"['&', ['!', 'buttonUnPressOr60Seconds'], ['!', ['&', 'PCVMode', ['X', ['!', 'PCVMode']]]]]",4
379,"['&', ['&', ['&', 'expirationPhaseEnd', 'inValveClose'], 'outValveClose'], ['&', 'PCVMode', ['X', ['!', 'PCVMode']]]]",4
380,"['|', ['&', 'RM', ['X', ['!', 'RM']]], ['&', ['X', ['&', ['!', 'RM'], 'expirationPhaseStart']], ['!', ['&', 'RM', ['X', ['!', 'RM']]]]]]",4
381,"['&', ['X', ['&', ['!', 'RM'], 'expirationPhaseStart']], ['!', ['&', 'RM', ['X', ['!', 'RM']]]]]",4
382,"['X', ['&', ['!', 'RM'], 'expirationPhaseStart']]",4
383,"['!', ['&', ['!', 'inspiratoryPause'], 'expirationPhaseStart']]",4
384,"['|', ['&', 'PSVMode', ['X', ['!', 'PSVMode']]], ['&', ['X', ['&', ['&', ['&', ['&', 'apnea', 'PCVMode'], ['=', 'RR', 'RR_AP']], ['=', 'P_insp', 'P_inspAP']], ['=', 'ItoE', 'ItoE_AP']]], ['!', ['&', 'PSVMode', ['X', ['!', 'PSVMode']]]]]]",4
385,"['&', ['X', ['&', ['&', ['&', ['&', 'apnea', 'PCVMode'], ['=', 'RR', 'RR_AP']], ['=', 'P_insp', 'P_inspAP']], ['=', 'ItoE', 'ItoE_AP']]], ['!', ['&', 'PSVMode', ['X', ['!', 'PSVMode']]]]]",4
386,"['X', ['&', ['&', ['&', ['&', 'apnea', 'PCVMode'], ['=', 'RR', 'RR_AP']], ['=', 'P_insp', 'P_inspAP']], ['=', 'ItoE', 'ItoE_AP']]]",4
387,"['&', ['&', ['&', ['&', 'apnea', 'PCVMode'], ['=', 'RR', 'RR_AP']], ['=', 'P_insp', 'P_inspAP']], ['=', 'ItoE', 'ItoE_AP']]",4
388,"['&', ['&', ['&', 'apnea', 'PCVMode'], ['=', 'RR', 'RR_AP']], ['=', 'P_insp', 'P_inspAP']]",4
389,"['&', ['&', 'apnea', 'PCVMode'], ['=', 'RR', 'RR_AP']]",4
390,"['|', ['&', ['&', 'PSVMode', 'expiratoryPhase'], ['X', ['!', ['&', 'PSVMode', 'expiratoryPhase']]]], ['&', ['X', 'patientBreathingRequest'], ['!', ['&', ['&', 'PSVMode', 'expiratoryPhase'], ['X', ['!', ['&', 'PSVMode', 'expiratoryPhase']]]]]]]",4
391,"['&', ['X', 'patientBreathingRequest'], ['!', ['&', ['&', 'PSVMode', 'expiratoryPhase'], ['X', ['!', ['&', 'PSVMode', 'expiratoryPhase']]]]]]",4
392,"['|', ['&', 'PCVMode', ['X', ['!', 'PCVMode']]], ['&', ['X', 'StandbyMode'], ['!', ['&', 'PCVMode', ['X', ['!', 'PCVMode']]]]]]",4
393,"['&', ['X', 'StandbyMode'], ['!', ['&', 'PCVMode', ['X', ['!', 'PCVMode']]]]]",4
394,"['|', ['&', 'PSVMode', ['X', ['!', 'PSVMode']]], ['&', ['X', 'inspiratoryPhaseStart'], ['!', ['&', 'PSVMode', ['X', ['!', 'PSVMode']]]]]]",4
395,"['&', ['X', 'inspiratoryPhaseStart'], ['!', ['&', 'PSVMode', ['X', ['!', 'PSVMode']]]]]",4
396,"['&', 'inValveClose', 'outValveOpen']",3
397,"['!', ['&', ['!', ['|', 'PCVMode', 'PSVMode']], ['X', ['|', 'PCVMode', 'PSVMode']]]]",3
398,"['&', ['!', ['|', 'PCVMode', 'PSVMode']], ['X', ['|', 'PCVMode', 'PSVMode']]]",3
399,"['X', ['|', 'PCVMode', 'PSVMode']]",3
400,"['X', 'inspiratoryPauseButton']",3
401,"['&', 'FailSafeMode', ['X', ['!', 'FailSafeMode']]]",3
402,"['X', ['!', 'FailSafeMode']]",3
403,"['!', 'FailSafeMode']",3
404,"['!', 'apnea']",3
405,"['|', ['>', 'param_V', 'paramMax_V'], ['<', 'param_V', 'paramMin_V']]",3
406,"['>', 'param_V', 'paramMax_V']",3
407,"['<', 'param_V', 'paramMin_V']",3
408,paramMax_V,3
409,paramMin_V,3
410,"['|', 'GUIFailue', ['!', 'GUIConnected']]",3
411,GUIFailue,3
412,"['!', 'GUIConnected']",3
413,GUIConnected,3
414,enableLeakCompensation,3
415,ventilatorSettingsChanged,3
416,startUpDone,3
417,alarmSettingsChanged,3
418,patientChanged,3
419,"['<', 'inspiratoryPressure', 'InhaleTriggerSensitivityPCV']",3
420,InhaleTriggerSensitivityPCV,3
421,gasSupplyFailure,3
422,powerSupplyChanged,3
423,RR_PCV,3
424,"['+', '1', 'ItoE_PCV']",3
425,patientBreathTrigger,3
426,"['&', 'leakCompensationEnable', 'MinPEEPAlarm']",3
427,leakCompensationEnable,3
428,MinPEEPAlarm,3
429,"['&', 'powerButton', ['&', ['&', ['&', 'breathingCircuitConnected', ['!', 'patientConnected']], 'airSupplyConnected'], 'powerConnected']]",3
430,"['&', ['&', ['&', 'breathingCircuitConnected', ['!', 'patientConnected']], 'airSupplyConnected'], 'powerConnected']",3
431,"['&', ['&', 'breathingCircuitConnected', ['!', 'patientConnected']], 'airSupplyConnected']",3
432,powerConnected,3
433,"['&', 'breathingCircuitConnected', ['!', 'patientConnected']]",3
434,airSupplyConnected,3
435,breathingCircuitConnected,3
436,preUseCheckDone,3
437,"['&', 'powerOff', ['!', 'powerButton']]",3
438,"['!', 'powerButton']",3
439,minExpiratoryTime,3
440,"['X', 'FinalState']",3
441,"['!', 'FinalState']",3
442,"['U', ['!', ['&', 'StartUpMode', ['X', ['!', 'StartUpMode']]]], ['&', 'checkCommsSensors', 'checkCommsValves']]",2
443,"['&', 'checkCommsSensors', 'checkCommsValves']",2
444,"['&', ['V', ['&', 'PSVMode', ['X', ['!', 'PSVMode']]], ['->', ['&', ['!', ['<', 'V_E', ['*', 'ExpiratoryTriggerSensitivity', 'PeakV_E']]], ['&', ['X', ['<', 'V_E', ['*', 'ExpiratoryTriggerSensitivity', 'PeakV_E']]], ['!', ['&', 'PSVMode', ['X', ['!', 'PSVMode']]]]]], ['&', ['X', ['|', ['&', 'PSVMode', ['X', ['!', 'PSVMode']]], ['&', ['X', 'expirationPhaseStart'], ['!', ['&', 'PSVMode', ['X', ['!', 'PSVMode']]]]]]], ['!', ['&', 'PSVMode', ['X', ['!', 'PSVMode']]]]]]], ['->', ['<', 'V_E', ['*', 'ExpiratoryTriggerSensitivity', 'PeakV_E']], ['|', ['&', 'PSVMode', ['X', ['!', 'PSVMode']]], ['&', ['X', 'expirationPhaseStart'], ['!', ['&', 'PSVMode', ['X', ['!', 'PSVMode']]]]]]]]",2
445,"['V', ['&', 'PSVMode', ['X', ['!', 'PSVMode']]], ['->', ['&', ['!', ['<', 'V_E', ['*', 'ExpiratoryTriggerSensitivity', 'PeakV_E']]], ['&', ['X', ['<', 'V_E', ['*', 'ExpiratoryTriggerSensitivity', 'PeakV_E']]], ['!', ['&', 'PSVMode', ['X', ['!', 'PSVMode']]]]]], ['&', ['X', ['|', ['&', 'PSVMode', ['X', ['!', 'PSVMode']]], ['&', ['X', 'expirationPhaseStart'], ['!', ['&', 'PSVMode', ['X', ['!', 'PSVMode']]]]]]], ['!', ['&', 'PSVMode', ['X', ['!', 'PSVMode']]]]]]]",2
446,"['->', ['<', 'V_E', ['*', 'ExpiratoryTriggerSensitivity', 'PeakV_E']], ['|', ['&', 'PSVMode', ['X', ['!', 'PSVMode']]], ['&', ['X', 'expirationPhaseStart'], ['!', ['&', 'PSVMode', ['X', ['!', 'PSVMode']]]]]]]",2
447,"['->', ['&', ['!', ['<', 'V_E', ['*', 'ExpiratoryTriggerSensitivity', 'PeakV_E']]], ['&', ['X', ['<', 'V_E', ['*', 'ExpiratoryTriggerSensitivity', 'PeakV_E']]], ['!', ['&', 'PSVMode', ['X', ['!', 'PSVMode']]]]]], ['&', ['X', ['|', ['&', 'PSVMode', ['X', ['!', 'PSVMode']]], ['&', ['X', 'expirationPhaseStart'], ['!', ['&', 'PSVMode', ['X', ['!', 'PSVMode']]]]]]], ['!', ['&', 'PSVMode', ['X', ['!', 'PSVMode']]]]]]",2
448,"['&', ['!', ['<', 'V_E', ['*', 'ExpiratoryTriggerSensitivity', 'PeakV_E']]], ['&', ['X', ['<', 'V_E', ['*', 'ExpiratoryTriggerSensitivity', 'PeakV_E']]], ['!', ['&', 'PSVMode', ['X', ['!', 'PSVMode']]]]]]",2
449,"['!', ['<', 'V_E', ['*', 'ExpiratoryTriggerSensitivity', 'PeakV_E']]]",2
450,"['&', ['X', ['<', 'V_E', ['*', 'ExpiratoryTriggerSensitivity', 'PeakV_E']]], ['!', ['&', 'PSVMode', ['X', ['!', 'PSVMode']]]]]",2
451,"['X', ['<', 'V_E', ['*', 'ExpiratoryTriggerSensitivity', 'PeakV_E']]]",2
452,"['&', ['V', ['&', 'SelfTestMode', ['X', ['!', 'SelfTestMode']]], ['->', ['&', ['!', 'SelfTestFail'], ['&', ['X', 'SelfTestFail'], ['!', ['&', 'SelfTestMode', ['X', ['!', 'SelfTestMode']]]]]], ['&', ['X', ['|', ['!', ['U', ['&', ['!', 'off'], ['!', ['&', 'SelfTestMode', ['X', ['!', 'SelfTestMode']]]]], ['&', ['!', ['&', ['!', 'StandbyMode'], ['!', 'ventilating']]], ['!', 'off']]]], ['V', ['|', ['&', ['&', ['!', 'StandbyMode'], ['!', 'ventilating']], ['&', 'SelfTestMode', ['X', ['!', 'SelfTestMode']]]], ['&', 'SelfTestMode', ['X', ['!', 'SelfTestMode']]]], ['&', ['!', 'StandbyMode'], ['!', 'ventilating']]]]], ['!', ['&', 'SelfTestMode', ['X', ['!', 'SelfTestMode']]]]]]], ['->', 'SelfTestFail', ['|', ['!', ['U', ['&', ['!', 'off'], ['!', ['&', 'SelfTestMode', ['X', ['!', 'SelfTestMode']]]]], ['&', ['!', ['&', ['!', 'StandbyMode'], ['!', 'ventilating']]], ['!', 'off']]]], ['V', ['|', ['&', ['&', ['!', 'StandbyMode'], ['!', 'ventilating']], ['&', 'SelfTestMode', ['X', ['!', 'SelfTestMode']]]], ['&', 'SelfTestMode', ['X', ['!', 'SelfTestMode']]]], ['&', ['!', 'StandbyMode'], ['!', 'ventilating']]]]]]",2
453,"['V', ['&', 'SelfTestMode', ['X', ['!', 'SelfTestMode']]], ['->', ['&', ['!', 'SelfTestFail'], ['&', ['X', 'SelfTestFail'], ['!', ['&', 'SelfTestMode', ['X', ['!', 'SelfTestMode']]]]]], ['&', ['X', ['|', ['!', ['U', ['&', ['!', 'off'], ['!', ['&', 'SelfTestMode', ['X', ['!', 'SelfTestMode']]]]], ['&', ['!', ['&', ['!', 'StandbyMode'], ['!', 'ventilating']]], ['!', 'off']]]], ['V', ['|', ['&', ['&', ['!', 'StandbyMode'], ['!', 'ventilating']], ['&', 'SelfTestMode', ['X', ['!', 'SelfTestMode']]]], ['&', 'SelfTestMode', ['X', ['!', 'SelfTestMode']]]], ['&', ['!', 'StandbyMode'], ['!', 'ventilating']]]]], ['!', ['&', 'SelfTestMode', ['X', ['!', 'SelfTestMode']]]]]]]",2
454,"['->', 'SelfTestFail', ['|', ['!', ['U', ['&', ['!', 'off'], ['!', ['&', 'SelfTestMode', ['X', ['!', 'SelfTestMode']]]]], ['&', ['!', ['&', ['!', 'StandbyMode'], ['!', 'ventilating']]], ['!', 'off']]]], ['V', ['|', ['&', ['&', ['!', 'StandbyMode'], ['!', 'ventilating']], ['&', 'SelfTestMode', ['X', ['!', 'SelfTestMode']]]], ['&', 'SelfTestMode', ['X', ['!', 'SelfTestMode']]]], ['&', ['!', 'StandbyMode'], ['!', 'ventilating']]]]]",2
455,"['->', ['&', ['!', 'SelfTestFail'], ['&', ['X', 'SelfTestFail'], ['!', ['&', 'SelfTestMode', ['X', ['!', 'SelfTestMode']]]]]], ['&', ['X', ['|', ['!', ['U', ['&', ['!', 'off'], ['!', ['&', 'SelfTestMode', ['X', ['!', 'SelfTestMode']]]]], ['&', ['!', ['&', ['!', 'StandbyMode'], ['!', 'ventilating']]], ['!', 'off']]]], ['V', ['|', ['&', ['&', ['!', 'StandbyMode'], ['!', 'ventilating']], ['&', 'SelfTestMode', ['X', ['!', 'SelfTestMode']]]], ['&', 'SelfTestMode', ['X', ['!', 'SelfTestMode']]]], ['&', ['!', 'StandbyMode'], ['!', 'ventilating']]]]], ['!', ['&', 'SelfTestMode', ['X', ['!', 'SelfTestMode']]]]]]",2
456,"['&', ['!', 'SelfTestFail'], ['&', ['X', 'SelfTestFail'], ['!', ['&', 'SelfTestMode', ['X', ['!', 'SelfTestMode']]]]]]",2
457,"['&', ['X', ['|', ['!', ['U', ['&', ['!', 'off'], ['!', ['&', 'SelfTestMode', ['X', ['!', 'SelfTestMode']]]]], ['&', ['!', ['&', ['!', 'StandbyMode'], ['!', 'ventilating']]], ['!', 'off']]]], ['V', ['|', ['&', ['&', ['!', 'StandbyMode'], ['!', 'ventilating']], ['&', 'SelfTestMode', ['X', ['!', 'SelfTestMode']]]], ['&', 'SelfTestMode', ['X', ['!', 'SelfTestMode']]]], ['&', ['!', 'StandbyMode'], ['!', 'ventilating']]]]], ['!', ['&', 'SelfTestMode', ['X', ['!', 'SelfTestMode']]]]]",2
458,"['!', 'SelfTestFail']",2
459,"['&', ['X', 'SelfTestFail'], ['!', ['&', 'SelfTestMode', ['X', ['!', 'SelfTestMode']]]]]",2
460,"['X', ['|', ['!', ['U', ['&', ['!', 'off'], ['!', ['&', 'SelfTestMode', ['X', ['!', 'SelfTestMode']]]]], ['&', ['!', ['&', ['!', 'StandbyMode'], ['!', 'ventilating']]], ['!', 'off']]]], ['V', ['|', ['&', ['&', ['!', 'StandbyMode'], ['!', 'ventilating']], ['&', 'SelfTestMode', ['X', ['!', 'SelfTestMode']]]], ['&', 'SelfTestMode', ['X', ['!', 'SelfTestMode']]]], ['&', ['!', 'StandbyMode'], ['!', 'ventilating']]]]]",2
461,"['X', 'SelfTestFail']",2
462,"['&', ['V', ['&', 'PSVMode', ['X', ['!', 'PSVMode']]], ['->', ['&', ['!', ['&', ['&', 'expiratoryPauseButton', ['<=', 'expClock', 'apneaLagTime']], ['!', 'patientBreathingRequest']]], ['&', ['X', ['&', ['&', 'expiratoryPauseButton', ['<=', 'expClock', 'apneaLagTime']], ['!', 'patientBreathingRequest']]], ['!', ['&', 'PSVMode', ['X', ['!', 'PSVMode']]]]]], ['&', ['X', ['|', ['!', ['U', ['&', ['!', 'buttonUnPressOr60Seconds'], ['!', ['&', 'PSVMode', ['X', ['!', 'PSVMode']]]]], ['&', ['!', ['&', ['&', 'expirationPhaseEnd', 'inValveClose'], 'outValveClose']], ['!', 'buttonUnPressOr60Seconds']]]], ['V', ['|', ['&', ['&', ['&', 'expirationPhaseEnd', 'inValveClose'], 'outValveClose'], ['&', 'PSVMode', ['X', ['!', 'PSVMode']]]], ['&', 'PSVMode', ['X', ['!', 'PSVMode']]]], ['&', ['&', 'expirationPhaseEnd', 'inValveClose'], 'outValveClose']]]], ['!', ['&', 'PSVMode', ['X', ['!', 'PSVMode']]]]]]], ['->', ['&', ['&', 'expiratoryPauseButton', ['<=', 'expClock', 'apneaLagTime']], ['!', 'patientBreathingRequest']], ['|', ['!', ['U', ['&', ['!', 'buttonUnPressOr60Seconds'], ['!', ['&', 'PSVMode', ['X', ['!', 'PSVMode']]]]], ['&', ['!', ['&', ['&', 'expirationPhaseEnd', 'inValveClose'], 'outValveClose']], ['!', 'buttonUnPressOr60Seconds']]]], ['V', ['|', ['&', ['&', ['&', 'expirationPhaseEnd', 'inValveClose'], 'outValveClose'], ['&', 'PSVMode', ['X', ['!', 'PSVMode']]]], ['&', 'PSVMode', ['X', ['!', 'PSVMode']]]], ['&', ['&', 'expirationPhaseEnd', 'inValveClose'], 'outValveClose']]]]]",2
463,"['V', ['&', 'PSVMode', ['X', ['!', 'PSVMode']]], ['->', ['&', ['!', ['&', ['&', 'expiratoryPauseButton', ['<=', 'expClock', 'apneaLagTime']], ['!', 'patientBreathingRequest']]], ['&', ['X', ['&', ['&', 'expiratoryPauseButton', ['<=', 'expClock', 'apneaLagTime']], ['!', 'patientBreathingRequest']]], ['!', ['&', 'PSVMode', ['X', ['!', 'PSVMode']]]]]], ['&', ['X', ['|', ['!', ['U', ['&', ['!', 'buttonUnPressOr60Seconds'], ['!', ['&', 'PSVMode', ['X', ['!', 'PSVMode']]]]], ['&', ['!', ['&', ['&', 'expirationPhaseEnd', 'inValveClose'], 'outValveClose']], ['!', 'buttonUnPressOr60Seconds']]]], ['V', ['|', ['&', ['&', ['&', 'expirationPhaseEnd', 'inValveClose'], 'outValveClose'], ['&', 'PSVMode', ['X', ['!', 'PSVMode']]]], ['&', 'PSVMode', ['X', ['!', 'PSVMode']]]], ['&', ['&', 'expirationPhaseEnd', 'inValveClose'], 'outValveClose']]]], ['!', ['&', 'PSVMode', ['X', ['!', 'PSVMode']]]]]]]",2
464,"['->', ['&', ['&', 'expiratoryPauseButton', ['<=', 'expClock', 'apneaLagTime']], ['!', 'patientBreathingRequest']], ['|', ['!', ['U', ['&', ['!', 'buttonUnPressOr60Seconds'], ['!', ['&', 'PSVMode', ['X', ['!', 'PSVMode']]]]], ['&', ['!', ['&', ['&', 'expirationPhaseEnd', 'inValveClose'], 'outValveClose']], ['!', 'buttonUnPressOr60Seconds']]]], ['V', ['|', ['&', ['&', ['&', 'expirationPhaseEnd', 'inValveClose'], 'outValveClose'], ['&', 'PSVMode', ['X', ['!', 'PSVMode']]]], ['&', 'PSVMode', ['X', ['!', 'PSVMode']]]], ['&', ['&', 'expirationPhaseEnd', 'inValveClose'], 'outValveClose']]]]",2
465,"['->', ['&', ['!', ['&', ['&', 'expiratoryPauseButton', ['<=', 'expClock', 'apneaLagTime']], ['!', 'patientBreathingRequest']]], ['&', ['X', ['&', ['&', 'expiratoryPauseButton', ['<=', 'expClock', 'apneaLagTime']], ['!', 'patientBreathingRequest']]], ['!', ['&', 'PSVMode', ['X', ['!', 'PSVMode']]]]]], ['&', ['X', ['|', ['!', ['U', ['&', ['!', 'buttonUnPressOr60Seconds'], ['!', ['&', 'PSVMode', ['X', ['!', 'PSVMode']]]]], ['&', ['!', ['&', ['&', 'expirationPhaseEnd', 'inValveClose'], 'outValveClose']], ['!', 'buttonUnPressOr60Seconds']]]], ['V', ['|', ['&', ['&', ['&', 'expirationPhaseEnd', 'inValveClose'], 'outValveClose'], ['&', 'PSVMode', ['X', ['!', 'PSVMode']]]], ['&', 'PSVMode', ['X', ['!', 'PSVMode']]]], ['&', ['&', 'expirationPhaseEnd', 'inValveClose'], 'outValveClose']]]], ['!', ['&', 'PSVMode', ['X', ['!', 'PSVMode']]]]]]",2
