serialisation,size,count,shrinking_power
"['&', ['X', ['U', ['!', ['&', ['|', 'PCVMode', 'PSVMode'], ['X', ['!', ['|', 'PCVMode', 'PSVMode']]]]], ['|', 'inspiratoryPause', ['!', 'inspiratoryPauseButton']]]], ['!', ['&', ['|', 'PCVMode', 'PSVMode'], ['X', ['!', ['|', 'PCVMode', 'PSVMode']]]]]]",27,2,54
"['&', ['X', ['|', ['&', 'RM', ['X', ['!', 'RM']]], ['&', ['X', ['&', ['!', 'RM'], 'expirationPhaseStart']], ['!', ['&', 'RM', ['X', ['!', 'RM']]]]]]], ['!', ['&', 'RM', ['X', ['!', 'RM']]]]]",26,2,52
"['&', ['X', ['|', ['&', 'PCVMode', ['X', ['!', 'PCVMode']]], ['&', ['X', ['!', ['&', 'PCVInspTimeEnd', 'PSVMode']]], ['!', ['&', 'PCVMode', ['X', ['!', 'PCVMode']]]]]]], ['!', ['&', 'PCVMode', ['X', ['!', 'PCVMode']]]]]",26,2,52
"['&', ['!', 'inspiratoryPhaseEnd'], ['&', ['X', 'inspiratoryPhaseEnd'], ['!', ['&', ['&', ['&', ['|', 'PCVMode', 'PSVMode'], 'RMButton'], ['!', 'inspiratoryPauseButton']], ['X', ['!', ['&', ['&', ['|', 'PCVMode', 'PSVMode'], 'RMButton'], ['!', 'inspiratoryPauseButton']]]]]]]]",26,2,52
"['&', ['!', ['&', ['&', 'expiratoryPauseButton', ['<=', 'expClock', 'apneaLagTime']], ['!', 'patientBreathingRequest']]], ['&', ['X', ['&', ['&', 'expiratoryPauseButton', ['<=', 'expClock', 'apneaLagTime']], ['!', 'patientBreathingRequest']]], ['!', ['&', 'PSVMode', ['X', ['!', 'PSVMode']]]]]]",26,2,52
"['&', ['X', ['|', ['&', 'SelfTestMode', ['X', ['!', 'SelfTestMode']]], ['&', ['X', ['&', 'OutOfServiceWarning', 'FailSafeMode']], ['!', ['&', 'SelfTestMode', ['X', ['!', 'SelfTestMode']]]]]]], ['!', ['&', 'SelfTestMode', ['X', ['!', 'SelfTestMode']]]]]",25,2,50
"['->', ['&', ['&', ['&', ['&', ['&', ['|', 'testPowerSwitchPass', 'testPowerSwitchSkip'], ['|', 'testLeaksPass', 'testLeaksSkip']], ['|', 'testFl2Pass', 'testFl2Skip']], ['|', 'testPSExpPass', 'testPSExpSkip']], ['|', 'testOxygenSensorPass', 'testOxygenSensorSkip']], ['|', 'testAlarmsPass', 'testAlarmsSkip']], 'selfTestPassed']",25,2,50
"['&', ['G', ['->', ['&', ['!', ['>', 'P_insp', 'MaxP_insp']], ['X', ['>', 'P_insp', 'MaxP_insp']]], ['X', ['X', ['&', 'inspiratoryPhaseEnd', 'expirationPhaseStart']]]]], ['->', ['>', 'P_insp', 'MaxP_insp'], ['X', ['&', 'inspiratoryPhaseEnd', 'expirationPhaseStart']]]]",25,2,50
"['->', 'inspiratoryPhaseEnd', ['|', ['&', ['&', 'PCVMode', 'RMButton'], ['X', ['!', ['&', 'PCVMode', 'RMButton']]]], ['&', ['X', 'RM'], ['!', ['&', ['&', 'PCVMode', 'RMButton'], ['X', ['!', ['&', 'PCVMode', 'RMButton']]]]]]]]",25,2,50
"['->', 'inspiratoryPhaseEnd', ['|', ['G', '[0,40]', ['->', 'inspiratoryPauseButton', ['&', 'inValveClose', 'outValveClose']]], ['V', ['&', ['&', 'PCVMode', 'inspiratoryPauseButton'], ['X', ['!', ['&', 'PCVMode', 'inspiratoryPauseButton']]]], ['->', 'inspiratoryPauseButton', ['&', 'inValveClose', 'outValveClose']]]]]",25,2,50
"['->', 'inspiratoryPhaseEnd', ['|', ['&', ['&', 'PSVMode', 'RMButton'], ['X', ['!', ['&', 'PSVMode', 'RMButton']]]], ['&', ['X', 'RM'], ['!', ['&', ['&', 'PSVMode', 'RMButton'], ['X', ['!', ['&', 'PSVMode', 'RMButton']]]]]]]]",25,2,50
"['->', 'inspiratoryPhaseEnd', ['|', ['G', '[0,40]', ['->', 'inspiratoryPauseButton', ['&', 'inValveClose', 'outValveClose']]], ['V', ['&', ['&', 'PSVMode', 'inspiratoryPauseButton'], ['X', ['!', ['&', 'PSVMode', 'inspiratoryPauseButton']]]], ['->', 'inspiratoryPauseButton', ['&', 'inValveClose', 'outValveClose']]]]]",25,2,50
"['X', ['|', ['&', ['&', 'PSVMode', 'expiratoryPhase'], ['X', ['!', ['&', 'PSVMode', 'expiratoryPhase']]]], ['&', ['X', 'patientBreathingRequest'], ['!', ['&', ['&', 'PSVMode', 'expiratoryPhase'], ['X', ['!', ['&', 'PSVMode', 'expiratoryPhase']]]]]]]]",24,2,48
"['&', ['!', ['&', ['>=', 'ADCRetries', '5'], ['|', 'ADCConnFailure', 'ADCError']]], ['&', ['X', ['&', ['>=', 'ADCRetries', '5'], ['|', 'ADCConnFailure', 'ADCError']]], ['!', ['&', 'StartUpMode', ['X', ['!', 'StartUpMode']]]]]]",24,2,48
"['&', ['!', ['&', ['>=', 'pressureSensorRetries', '5'], ['|', 'pressureSensorConnFailure', 'pressureSensorError']]], ['&', ['X', ['&', ['>=', 'pressureSensorRetries', '5'], ['|', 'pressureSensorConnFailure', 'pressureSensorError']]], ['!', ['&', 'StartUpMode', ['X', ['!', 'StartUpMode']]]]]]",24,2,48
"['X', ['|', ['&', ['&', 'PCVMode', 'RMButton'], ['X', ['!', ['&', 'PCVMode', 'RMButton']]]], ['&', ['X', 'RM'], ['!', ['&', ['&', 'PCVMode', 'RMButton'], ['X', ['!', ['&', 'PCVMode', 'RMButton']]]]]]]]",24,2,48
"['X', ['|', ['G', '[0,40]', ['->', 'inspiratoryPauseButton', ['&', 'inValveClose', 'outValveClose']]], ['V', ['&', ['&', 'PCVMode', 'inspiratoryPauseButton'], ['X', ['!', ['&', 'PCVMode', 'inspiratoryPauseButton']]]], ['->', 'inspiratoryPauseButton', ['&', 'inValveClose', 'outValveClose']]]]]",24,2,48
"['X', ['|', ['&', ['&', 'PSVMode', 'RMButton'], ['X', ['!', ['&', 'PSVMode', 'RMButton']]]], ['&', ['X', 'RM'], ['!', ['&', ['&', 'PSVMode', 'RMButton'], ['X', ['!', ['&', 'PSVMode', 'RMButton']]]]]]]]",24,2,48
"['X', ['|', ['G', '[0,40]', ['->', 'inspiratoryPauseButton', ['&', 'inValveClose', 'outValveClose']]], ['V', ['&', ['&', 'PSVMode', 'inspiratoryPauseButton'], ['X', ['!', ['&', 'PSVMode', 'inspiratoryPauseButton']]]], ['->', 'inspiratoryPauseButton', ['&', 'inValveClose', 'outValveClose']]]]]",24,2,48
"['&', ['X', ['|', ['&', 'PSVMode', ['X', ['!', 'PSVMode']]], ['&', ['X', 'inspiratoryPhaseStart'], ['!', ['&', 'PSVMode', ['X', ['!', 'PSVMode']]]]]]], ['!', ['&', 'PSVMode', ['X', ['!', 'PSVMode']]]]]",23,2,46
"['&', ['X', ['|', ['&', 'PCVMode', ['X', ['!', 'PCVMode']]], ['&', ['X', 'StandbyMode'], ['!', ['&', 'PCVMode', ['X', ['!', 'PCVMode']]]]]]], ['!', ['&', 'PCVMode', ['X', ['!', 'PCVMode']]]]]",23,2,46
"['->', ['&', ['>=', 'ADCRetries', '5'], ['|', 'ADCConnFailure', 'ADCError']], ['|', ['&', 'StartUpMode', ['X', ['!', 'StartUpMode']]], ['&', ['X', 'FailSafeMode'], ['!', ['&', 'StartUpMode', ['X', ['!', 'StartUpMode']]]]]]]",23,2,46
"['->', ['&', ['>=', 'pressureSensorRetries', '5'], ['|', 'pressureSensorConnFailure', 'pressureSensorError']], ['|', ['&', 'StartUpMode', ['X', ['!', 'StartUpMode']]], ['&', ['X', 'FailSafeMode'], ['!', ['&', 'StartUpMode', ['X', ['!', 'StartUpMode']]]]]]]",23,2,46
"['&', ['X', ['|', ['&', 'PSVMode', ['X', ['!', 'PSVMode']]], ['&', ['X', 'breathingCycleStart'], ['!', ['&', 'PSVMode', ['X', ['!', 'PSVMode']]]]]]], ['!', ['&', 'PSVMode', ['X', ['!', 'PSVMode']]]]]",23,2,46
"['&', ['X', ['|', ['&', 'PCVMode', ['X', ['!', 'PCVMode']]], ['&', ['X', 'RM'], ['!', ['&', 'PCVMode', ['X', ['!', 'PCVMode']]]]]]], ['!', ['&', 'PCVMode', ['X', ['!', 'PCVMode']]]]]",23,2,46
"['&', ['X', ['|', ['&', 'PSVMode', ['X', ['!', 'PSVMode']]], ['&', ['X', 'apnea'], ['!', ['&', 'PSVMode', ['X', ['!', 'PSVMode']]]]]]], ['!', ['&', 'PSVMode', ['X', ['!', 'PSVMode']]]]]",23,2,46
"['&', ['&', ['&', ['&', ['&', ['|', 'testPowerSwitchPass', 'testPowerSwitchSkip'], ['|', 'testLeaksPass', 'testLeaksSkip']], ['|', 'testFl2Pass', 'testFl2Skip']], ['|', 'testPSExpPass', 'testPSExpSkip']], ['|', 'testOxygenSensorPass', 'testOxygenSensorSkip']], ['|', 'testAlarmsPass', 'testAlarmsSkip']]",23,2,46
"['&', ['X', ['|', ['&', 'StandbyMode', ['X', ['!', 'StandbyMode']]], ['&', ['X', 'PCVMode'], ['!', ['&', 'StandbyMode', ['X', ['!', 'StandbyMode']]]]]]], ['!', ['&', 'StandbyMode', ['X', ['!', 'StandbyMode']]]]]",23,2,46
"['&', ['X', ['|', ['&', 'PSVMode', ['X', ['!', 'PSVMode']]], ['&', ['X', 'StandbyMode'], ['!', ['&', 'PSVMode', ['X', ['!', 'PSVMode']]]]]]], ['!', ['&', 'PSVMode', ['X', ['!', 'PSVMode']]]]]",23,2,46
"['&', ['X', 'inspiratoryPhaseEnd'], ['!', ['&', ['&', ['&', ['|', 'PCVMode', 'PSVMode'], 'RMButton'], ['!', 'inspiratoryPauseButton']], ['X', ['!', ['&', ['&', ['|', 'PCVMode', 'PSVMode'], 'RMButton'], ['!', 'inspiratoryPauseButton']]]]]]]",23,2,46
"['&', ['X', ['|', ['&', 'StandbyMode', ['X', ['!', 'StandbyMode']]], ['&', ['X', 'PSVMode'], ['!', ['&', 'StandbyMode', ['X', ['!', 'StandbyMode']]]]]]], ['!', ['&', 'StandbyMode', ['X', ['!', 'StandbyMode']]]]]",23,2,46
"['&', ['X', ['|', ['&', 'StartUpMode', ['X', ['!', 'StartUpMode']]], ['&', ['X', 'SelfTestMode'], ['!', ['&', 'StartUpMode', ['X', ['!', 'StartUpMode']]]]]]], ['!', ['&', 'StartUpMode', ['X', ['!', 'StartUpMode']]]]]",23,2,46
"['&', ['X', ['|', ['&', 'SelfTestMode', ['X', ['!', 'SelfTestMode']]], ['&', ['X', 'StandbyMode'], ['!', ['&', 'SelfTestMode', ['X', ['!', 'SelfTestMode']]]]]]], ['!', ['&', 'SelfTestMode', ['X', ['!', 'SelfTestMode']]]]]",23,2,46
"['&', ['X', ['|', ['&', 'PCVMode', ['X', ['!', 'PCVMode']]], ['&', ['X', 'patientBreathingRequest'], ['!', ['&', 'PCVMode', ['X', ['!', 'PCVMode']]]]]]], ['!', ['&', 'PCVMode', ['X', ['!', 'PCVMode']]]]]",23,2,46
"['&', ['X', ['|', ['&', 'PCVMode', ['X', ['!', 'PCVMode']]], ['&', ['X', 'inspiratoryPhaseStart'], ['!', ['&', 'PCVMode', ['X', ['!', 'PCVMode']]]]]]], ['!', ['&', 'PCVMode', ['X', ['!', 'PCVMode']]]]]",23,2,46
"['&', ['!', ['&', ['&', 'expiratoryPauseButton', 'ExpiratoryPhaseEnd'], ['!', 'patientBreathingRequest']]], ['&', ['X', ['&', ['&', 'expiratoryPauseButton', 'ExpiratoryPhaseEnd'], ['!', 'patientBreathingRequest']]], ['!', ['&', 'PCVMode', ['X', ['!', 'PCVMode']]]]]]",22,2,44
"['->', ['&', 'inspiratoryPhaseEnd', 'PSVModeSelected'], ['|', ['&', 'PCVMode', ['X', ['!', 'PCVMode']]], ['&', ['X', ['&', 'ventilating', 'PSVMode']], ['!', ['&', 'PCVMode', ['X', ['!', 'PCVMode']]]]]]]",21,2,42
"['&', ['|', ['G', '[0,40]', ['!', ['&', ['!', 'inspiratoryPause'], 'expirationPhaseStart']]], ['G', ['!', ['&', ['!', 'inspiratoryPause'], 'expirationPhaseStart']]]], ['F', '[0,41]', ['&', ['!', 'inspiratoryPause'], 'expirationPhaseStart']]]",21,2,42
"['->', ['!', 'RMButton'], ['|', ['&', 'RM', ['X', ['!', 'RM']]], ['&', ['X', ['&', ['!', 'RM'], 'expirationPhaseStart']], ['!', ['&', 'RM', ['X', ['!', 'RM']]]]]]]",21,2,42
"['&', ['|', ['G', '[0,40]', ['!', ['&', ['!', 'expiratoryPause'], 'inspiratoryPhaseStart']]], ['G', ['!', ['&', ['!', 'expiratoryPause'], 'inspiratoryPhaseStart']]]], ['F', '[0,41]', ['&', ['!', 'expiratoryPause'], 'inspiratoryPhaseStart']]]",21,2,42
"['->', 'inspiratoryPhaseEnd', ['|', ['G', '[0,40]', ['->', 'inspiratoryPauseButton', ['&', 'inValveClose', 'outValveClose']]], ['V', ['&', 'inspiratoryPauseButton', ['X', ['!', 'inspiratoryPauseButton']]], ['->', 'inspiratoryPauseButton', ['&', 'inValveClose', 'outValveClose']]]]]",21,2,42
"['&', ['|', ['G', '[0,10]', ['!', ['&', ['!', 'RM'], 'expirationPhaseStart']]], ['G', ['!', ['&', ['!', 'RM'], 'expirationPhaseStart']]]], ['F', '[0,11]', ['&', ['!', 'RM'], 'expirationPhaseStart']]]",21,2,42
"['->', ['<', 'V_E', ['*', 'ExpiratoryTriggerSensitivity', 'PeakV_E']], ['|', ['&', 'PSVMode', ['X', ['!', 'PSVMode']]], ['&', ['X', 'expirationPhaseStart'], ['!', ['&', 'PSVMode', ['X', ['!', 'PSVMode']]]]]]]",21,2,42
"['&', ['!', ['>', 'dropPAW', 'ITS_PSV']], ['&', ['X', ['>', 'dropPAW', 'ITS_PSV']], ['!', ['&', ['&', 'PSVMode', 'expiratoryPhase'], ['X', ['!', ['&', 'PSVMode', 'expiratoryPhase']]]]]]]",20,2,40
"['X', ['|', ['G', '[0,40]', ['->', 'inspiratoryPauseButton', ['&', 'inValveClose', 'outValveClose']]], ['V', ['&', 'inspiratoryPauseButton', ['X', ['!', 'inspiratoryPauseButton']]], ['->', 'inspiratoryPauseButton', ['&', 'inValveClose', 'outValveClose']]]]]",20,2,40
"['->', 'PSVModeSelected', ['|', ['&', 'PCVMode', ['X', ['!', 'PCVMode']]], ['&', ['X', ['!', ['&', 'PCVInspTimeEnd', 'PSVMode']]], ['!', ['&', 'PCVMode', ['X', ['!', 'PCVMode']]]]]]]",20,2,40
"['&', ['!', 'inspiratoryPhaseEnd'], ['&', ['X', 'inspiratoryPhaseEnd'], ['!', ['&', ['&', ['|', 'PCVMode', 'PSVMode'], 'inspiratoryPauseButton'], ['X', ['!', ['&', ['|', 'PCVMode', 'PSVMode'], 'inspiratoryPauseButton']]]]]]]",20,2,40
"['&', ['!', 'expiratoryPhaseEnd'], ['&', ['X', 'expiratoryPhaseEnd'], ['!', ['&', ['&', ['|', 'PCVMode', 'PSVMode'], 'expiratoryPauseButton'], ['X', ['!', ['&', ['|', 'PCVMode', 'PSVMode'], 'expiratoryPauseButton']]]]]]]",20,2,40
"['&', ['!', ['<', 'V_E', ['*', 'ExpiratoryTriggerSensitivity', 'PeakV_E']]], ['&', ['X', ['<', 'V_E', ['*', 'ExpiratoryTriggerSensitivity', 'PeakV_E']]], ['!', ['&', 'PSVMode', ['X', ['!', 'PSVMode']]]]]]",20,2,40
"['X', ['|', ['&', 'RM', ['X', ['!', 'RM']]], ['&', ['X', ['&', ['!', 'RM'], 'expirationPhaseStart']], ['!', ['&', 'RM', ['X', ['!', 'RM']]]]]]]",19,2,38
"['->', 'PSVModeSelected', ['|', ['&', 'PCVMode', ['X', ['!', 'PCVMode']]], ['&', ['X', ['&', 'ventilating', 'PSVMode']], ['!', ['&', 'PCVMode', ['X', ['!', 'PCVMode']]]]]]]",19,2,38
"['->', 'selfTestFail', ['|', ['&', 'SelfTestMode', ['X', ['!', 'SelfTestMode']]], ['&', ['X', ['&', 'OutOfServiceWarning', 'FailSafeMode']], ['!', ['&', 'SelfTestMode', ['X', ['!', 'SelfTestMode']]]]]]]",19,2,38
"['->', ['<', 'inspiratoryPressure', 'InhaleTriggerSensitivityPSV'], ['|', ['&', 'PSVMode', ['X', ['!', 'PSVMode']]], ['&', ['X', 'breathingCycleStart'], ['!', ['&', 'PSVMode', ['X', ['!', 'PSVMode']]]]]]]",19,2,38
"['X', ['|', ['&', 'PCVMode', ['X', ['!', 'PCVMode']]], ['&', ['X', ['!', ['&', 'PCVInspTimeEnd', 'PSVMode']]], ['!', ['&', 'PCVMode', ['X', ['!', 'PCVMode']]]]]]]",19,2,38
"['->', ['>=', 'breathingTime', 'apneaLagTime'], ['|', ['&', 'PSVMode', ['X', ['!', 'PSVMode']]], ['&', ['X', 'apnea'], ['!', ['&', 'PSVMode', ['X', ['!', 'PSVMode']]]]]]]",19,2,38
"['&', ['&', ['&', ['&', ['|', 'testPowerSwitchPass', 'testPowerSwitchSkip'], ['|', 'testLeaksPass', 'testLeaksSkip']], ['|', 'testFl2Pass', 'testFl2Skip']], ['|', 'testPSExpPass', 'testPSExpSkip']], ['|', 'testOxygenSensorPass', 'testOxygenSensorSkip']]",19,2,38
"['->', ['<', 'Fl1', 'ExpiratoryTriggerSensitivity'], ['|', ['&', 'PSVMode', ['X', ['!', 'PSVMode']]], ['&', ['X', 'expirationPhaseStart'], ['!', ['&', 'PSVMode', ['X', ['!', 'PSVMode']]]]]]]",19,2,38
"['G', ['|', ['!', ['&', ['!', 'SelfTestMode'], ['X', 'SelfTestMode']]], ['X', ['U', ['!', ['&', 'SelfTestMode', ['X', ['!', 'SelfTestMode']]]], ['|', 'selfTestPassed', 'selfTestFailed']]]]]",19,2,38
"['->', ['|', 'selfTestPassed', 'GUIResumeRequest'], ['|', ['&', 'SelfTestMode', ['X', ['!', 'SelfTestMode']]], ['&', ['X', 'StandbyMode'], ['!', ['&', 'SelfTestMode', ['X', ['!', 'SelfTestMode']]]]]]]",19,2,38
"['->', ['>', 'dropPAW', 'ITS_PCV'], ['|', ['&', 'PCVMode', ['X', ['!', 'PCVMode']]], ['&', ['X', 'patientBreathingRequest'], ['!', ['&', 'PCVMode', ['X', ['!', 'PCVMode']]]]]]]",19,2,38
"['F', ['&', ['&', 'patientAttributesEntered', 'SelfTestMode'], ['->', ['&', ['&', ['&', ['&', ['&', 'testPowerSwitchPass', 'testLeaksPass'], 'testFl2Pass'], 'testPSExpPass'], 'testOxygenSensorPass'], 'testAlarmsPass'], 'selfTestPassed']]]",18,2,36
"['X', ['|', ['&', 'SelfTestMode', ['X', ['!', 'SelfTestMode']]], ['&', ['X', ['&', 'OutOfServiceWarning', 'FailSafeMode']], ['!', ['&', 'SelfTestMode', ['X', ['!', 'SelfTestMode']]]]]]]",18,2,36
"['|', ['!', ['&', ['!', 'SelfTestMode'], ['X', 'SelfTestMode']]], ['X', ['U', ['!', ['&', 'SelfTestMode', ['X', ['!', 'SelfTestMode']]]], ['|', 'selfTestPassed', 'selfTestFailed']]]]",18,2,36
"['->', 'BreathingCycleStart', ['|', ['&', 'PSVMode', ['X', ['!', 'PSVMode']]], ['&', ['X', 'inspiratoryPhaseStart'], ['!', ['&', 'PSVMode', ['X', ['!', 'PSVMode']]]]]]]",17,2,34
"['->', 'stopVentilation', ['|', ['&', 'PCVMode', ['X', ['!', 'PCVMode']]], ['&', ['X', 'StandbyMode'], ['!', ['&', 'PCVMode', ['X', ['!', 'PCVMode']]]]]]]",17,2,34
"['&', ['&', 'patientAttributesEntered', 'SelfTestMode'], ['->', ['&', ['&', ['&', ['&', ['&', 'testPowerSwitchPass', 'testLeaksPass'], 'testFl2Pass'], 'testPSExpPass'], 'testOxygenSensorPass'], 'testAlarmsPass'], 'selfTestPassed']]",17,2,34
"['->', 'RMButton', ['|', ['&', 'PCVMode', ['X', ['!', 'PCVMode']]], ['&', ['X', 'RM'], ['!', ['&', 'PCVMode', ['X', ['!', 'PCVMode']]]]]]]",17,2,34
"['&', ['X', 'inspiratoryPhaseEnd'], ['!', ['&', ['&', ['|', 'PCVMode', 'PSVMode'], 'inspiratoryPauseButton'], ['X', ['!', ['&', ['|', 'PCVMode', 'PSVMode'], 'inspiratoryPauseButton']]]]]]",17,2,34
"['->', 'PCVModeSelected', ['|', ['&', 'StandbyMode', ['X', ['!', 'StandbyMode']]], ['&', ['X', 'PCVMode'], ['!', ['&', 'StandbyMode', ['X', ['!', 'StandbyMode']]]]]]]",17,2,34
"['&', ['X', 'expiratoryPhaseEnd'], ['!', ['&', ['&', ['|', 'PCVMode', 'PSVMode'], 'expiratoryPauseButton'], ['X', ['!', ['&', ['|', 'PCVMode', 'PSVMode'], 'expiratoryPauseButton']]]]]]",17,2,34
"['->', 'stopVentilation', ['|', ['&', 'PSVMode', ['X', ['!', 'PSVMode']]], ['&', ['X', 'StandbyMode'], ['!', ['&', 'PSVMode', ['X', ['!', 'PSVMode']]]]]]]",17,2,34
"['->', 'PSVModeSelected', ['|', ['&', 'StandbyMode', ['X', ['!', 'StandbyMode']]], ['&', ['X', 'PSVMode'], ['!', ['&', 'StandbyMode', ['X', ['!', 'StandbyMode']]]]]]]",17,2,34
"['->', 'expiratoryPauseButton', ['U', ['!', ['&', ['|', 'PCVMode', 'PSVMode'], ['X', ['!', ['|', 'PCVMode', 'PSVMode']]]]], ['|', 'expiratoryPause', ['!', 'expiratoryPauseButton']]]]",17,2,34
"['->', 'initDone', ['|', ['&', 'StartUpMode', ['X', ['!', 'StartUpMode']]], ['&', ['X', 'SelfTestMode'], ['!', ['&', 'StartUpMode', ['X', ['!', 'StartUpMode']]]]]]]",17,2,34
"['->', 'inspiratoryPauseButton', ['U', ['!', ['&', ['|', 'PCVMode', 'PSVMode'], ['X', ['!', ['|', 'PCVMode', 'PSVMode']]]]], ['|', 'inspiratoryPause', ['!', 'inspiratoryPauseButton']]]]",17,2,34
"['->', 'BreathingCycleStart', ['|', ['&', 'PCVMode', ['X', ['!', 'PCVMode']]], ['&', ['X', 'inspiratoryPhaseStart'], ['!', ['&', 'PCVMode', ['X', ['!', 'PCVMode']]]]]]]",17,2,34
"['X', ['|', ['&', 'PSVMode', ['X', ['!', 'PSVMode']]], ['&', ['X', 'inspiratoryPhaseStart'], ['!', ['&', 'PSVMode', ['X', ['!', 'PSVMode']]]]]]]",16,2,32
"['X', ['|', ['&', 'PCVMode', ['X', ['!', 'PCVMode']]], ['&', ['X', 'StandbyMode'], ['!', ['&', 'PCVMode', ['X', ['!', 'PCVMode']]]]]]]",16,2,32
"['&', ['!', ['&', 'inspiratoryPhaseEnd', 'PSVModeSelected']], ['&', ['X', ['&', 'inspiratoryPhaseEnd', 'PSVModeSelected']], ['!', ['&', 'PCVMode', ['X', ['!', 'PCVMode']]]]]]",16,2,32
"['&', ['!', ['>=', 'expClock', 'apneaLagTime']], ['&', ['X', ['>=', 'expClock', 'apneaLagTime']], ['!', ['&', 'PSVMode', ['X', ['!', 'PSVMode']]]]]]",16,2,32
"['U', ['!', ['&', 'StartUpMode', ['X', ['!', 'StartUpMode']]]], ['&', 'initStart', ['|', 'initDone', ['&', ['&', 'initFail', 'OutOfServiceWarning'], 'FailSafeMode']]]]",16,2,32
"['X', ['|', ['&', 'PSVMode', ['X', ['!', 'PSVMode']]], ['&', ['X', 'breathingCycleStart'], ['!', ['&', 'PSVMode', ['X', ['!', 'PSVMode']]]]]]]",16,2,32
"['&', ['!', ['<', 'inspiratoryPressure', 'InhaleTriggerSensitivityPSV']], ['&', ['X', ['<', 'inspiratoryPressure', 'InhaleTriggerSensitivityPSV']], ['!', ['&', 'PSVMode', ['X', ['!', 'PSVMode']]]]]]",16,2,32
"['X', ['|', ['&', 'PCVMode', ['X', ['!', 'PCVMode']]], ['&', ['X', 'RM'], ['!', ['&', 'PCVMode', ['X', ['!', 'PCVMode']]]]]]]",16,2,32
"['G', ['->', 'PCVMode', ['&', ['=', 'breathingCycleTime', ['/', '1', 'RR_PCV']], ['=', 'ExpiratoryTime', ['/', 'breathingCycleTime', ['+', '1', 'ItoE_PCV']]]]]]",16,2,32
"['|', ['V', 'buttonUnPressOr60Seconds', ['|', ['&', ['&', 'expirationPhaseEnd', 'inValveClose'], 'outValveClose'], 'buttonUnPressOr60Seconds']], ['G', ['&', ['&', 'expirationPhaseEnd', 'inValveClose'], 'outValveClose']]]",16,2,32
"['X', ['|', ['&', 'PSVMode', ['X', ['!', 'PSVMode']]], ['&', ['X', 'apnea'], ['!', ['&', 'PSVMode', ['X', ['!', 'PSVMode']]]]]]]",16,2,32
"['G', ['->', ['&', ['!', ['>', 'P_insp', 'MaxP_insp']], ['X', ['>', 'P_insp', 'MaxP_insp']]], ['X', ['X', ['&', 'inspiratoryPhaseEnd', 'expirationPhaseStart']]]]]",16,2,32
"['&', ['X', ['U', ['!', ['&', 'PCVMode', ['X', ['!', 'PCVMode']]]], 'confirmPSVParameters']], ['!', ['&', 'PCVMode', ['X', ['!', 'PCVMode']]]]]",16,2,32
"['&', ['!', ['<', 'Fl1', 'ExpiratoryTriggerSensitivity']], ['&', ['X', ['<', 'Fl1', 'ExpiratoryTriggerSensitivity']], ['!', ['&', 'PSVMode', ['X', ['!', 'PSVMode']]]]]]",16,2,32
"['X', ['|', ['&', 'StandbyMode', ['X', ['!', 'StandbyMode']]], ['&', ['X', 'PCVMode'], ['!', ['&', 'StandbyMode', ['X', ['!', 'StandbyMode']]]]]]]",16,2,32
"['&', ['!', 'inspiratoryPhaseEnd'], ['&', ['X', 'inspiratoryPhaseEnd'], ['!', ['&', ['&', 'PCVMode', 'RMButton'], ['X', ['!', ['&', 'PCVMode', 'RMButton']]]]]]]",16,2,32
"['X', ['|', ['&', 'PSVMode', ['X', ['!', 'PSVMode']]], ['&', ['X', 'StandbyMode'], ['!', ['&', 'PSVMode', ['X', ['!', 'PSVMode']]]]]]]",16,2,32
"['X', ['|', ['&', 'StandbyMode', ['X', ['!', 'StandbyMode']]], ['&', ['X', 'PSVMode'], ['!', ['&', 'StandbyMode', ['X', ['!', 'StandbyMode']]]]]]]",16,2,32
"['X', ['U', ['!', ['&', ['|', 'PCVMode', 'PSVMode'], ['X', ['!', ['|', 'PCVMode', 'PSVMode']]]]], ['|', 'expiratoryPause', ['!', 'expiratoryPauseButton']]]]",16,2,32
"['&', ['!', 'expiratoryPauseButton'], ['&', ['X', 'expiratoryPauseButton'], ['!', ['&', ['|', 'PCVMode', 'PSVMode'], ['X', ['!', ['|', 'PCVMode', 'PSVMode']]]]]]]",16,2,32
"['&', ['!', 'inspiratoryPhaseEnd'], ['&', ['X', 'inspiratoryPhaseEnd'], ['!', ['&', ['&', 'PCVMode', 'inspiratoryPauseButton'], ['X', ['!', ['&', 'PCVMode', 'inspiratoryPauseButton']]]]]]]",16,2,32
"['&', ['!', 'inspiratoryPhaseEnd'], ['&', ['X', 'inspiratoryPhaseEnd'], ['!', ['&', ['&', 'PSVMode', 'RMButton'], ['X', ['!', ['&', 'PSVMode', 'RMButton']]]]]]]",16,2,32
"['X', ['|', ['&', 'StartUpMode', ['X', ['!', 'StartUpMode']]], ['&', ['X', 'SelfTestMode'], ['!', ['&', 'StartUpMode', ['X', ['!', 'StartUpMode']]]]]]]",16,2,32
"['X', ['|', ['&', 'SelfTestMode', ['X', ['!', 'SelfTestMode']]], ['&', ['X', 'StandbyMode'], ['!', ['&', 'SelfTestMode', ['X', ['!', 'SelfTestMode']]]]]]]",16,2,32
"['&', ['!', ['|', 'selfTestPassed', 'GUIResumeRequest']], ['&', ['X', ['|', 'selfTestPassed', 'GUIResumeRequest']], ['!', ['&', 'SelfTestMode', ['X', ['!', 'SelfTestMode']]]]]]",16,2,32
